"st","lat","long","y","x","year","month","day","weekno","weekday","hr","min","pixel"
13,13.0072,77.5274,293,262,2016,3,5,1,5,10,0,2
13,13.0072,77.5281,293,264,2016,3,5,1,5,10,0,2
13,13.0072,77.5285,293,265,2016,3,5,1,5,10,0,2
13,13.0072,77.5288,293,266,2016,3,5,1,5,10,0,2
13,13.0072,77.5291,293,267,2016,3,5,1,5,10,0,2
13,13.0069,77.5264,294,259,2016,3,5,1,5,10,0,2
13,13.0069,77.5267,294,260,2016,3,5,1,5,10,0,2
13,13.0069,77.5278,294,263,2016,3,5,1,5,10,0,2
13,13.0069,77.5281,294,264,2016,3,5,1,5,10,0,2
13,13.0069,77.5285,294,265,2016,3,5,1,5,10,0,2
13,13.0066,77.5264,295,259,2016,3,5,1,5,10,0,2
13,13.0066,77.5267,295,260,2016,3,5,1,5,10,0,2
13,13.0066,77.5271,295,261,2016,3,5,1,5,10,0,2
13,13.0066,77.5278,295,263,2016,3,5,1,5,10,0,2
13,13.0066,77.5281,295,264,2016,3,5,1,5,10,0,2
13,13.0062,77.5264,296,259,2016,3,5,1,5,10,0,2
13,13.0062,77.5267,296,260,2016,3,5,1,5,10,0,2
13,13.0062,77.5271,296,261,2016,3,5,1,5,10,0,2
13,13.0062,77.5278,296,263,2016,3,5,1,5,10,0,2
13,13.0062,77.5281,296,264,2016,3,5,1,5,10,0,2
13,13.0059,77.5264,297,259,2016,3,5,1,5,10,0,2
13,13.0059,77.5267,297,260,2016,3,5,1,5,10,0,2
13,13.0059,77.5271,297,261,2016,3,5,1,5,10,0,2
13,13.0059,77.5278,297,263,2016,3,5,1,5,10,0,2
13,13.0059,77.5281,297,264,2016,3,5,1,5,10,0,2
13,13.0056,77.5267,298,260,2016,3,5,1,5,10,0,2
13,13.0056,77.5271,298,261,2016,3,5,1,5,10,0,2
13,13.0056,77.5278,298,263,2016,3,5,1,5,10,0,2
13,13.0056,77.5281,298,264,2016,3,5,1,5,10,0,2
13,13.0052,77.5264,299,259,2016,3,5,1,5,10,0,2
13,13.0052,77.5267,299,260,2016,3,5,1,5,10,0,2
13,13.0052,77.5271,299,261,2016,3,5,1,5,10,0,2
13,13.0052,77.5278,299,263,2016,3,5,1,5,10,0,2
13,13.0052,77.5281,299,264,2016,3,5,1,5,10,0,2
13,13.0052,77.5285,299,265,2016,3,5,1,5,10,0,2
13,13.0049,77.5264,300,259,2016,3,5,1,5,10,0,2
13,13.0049,77.5267,300,260,2016,3,5,1,5,10,0,2
13,13.0049,77.5271,300,261,2016,3,5,1,5,10,0,2
13,13.0049,77.5278,300,263,2016,3,5,1,5,10,0,2
13,13.0049,77.5281,300,264,2016,3,5,1,5,10,0,2
13,13.0049,77.5285,300,265,2016,3,5,1,5,10,0,2
13,13.0046,77.5267,301,260,2016,3,5,1,5,10,0,2
13,13.0046,77.5271,301,261,2016,3,5,1,5,10,0,2
13,13.0046,77.5278,301,263,2016,3,5,1,5,10,0,2
13,13.0046,77.5285,301,265,2016,3,5,1,5,10,0,2
13,13.0042,77.5267,302,260,2016,3,5,1,5,10,0,2
13,13.0042,77.5271,302,261,2016,3,5,1,5,10,0,2
13,13.0042,77.5278,302,263,2016,3,5,1,5,10,0,2
13,13.0042,77.5285,302,265,2016,3,5,1,5,10,0,2
13,13.0039,77.5267,303,260,2016,3,5,1,5,10,0,2
13,13.0039,77.5271,303,261,2016,3,5,1,5,10,0,2
13,13.0039,77.5274,303,262,2016,3,5,1,5,10,0,2
13,13.0039,77.5278,303,263,2016,3,5,1,5,10,0,2
13,13.0039,77.5285,303,265,2016,3,5,1,5,10,0,2
13,13.0036,77.5278,304,263,2016,3,5,1,5,10,0,2
13,13.0032,77.5267,305,260,2016,3,5,1,5,10,0,3
13,13.0032,77.5278,305,263,2016,3,5,1,5,10,0,2
13,13.0022,77.5261,308,258,2016,3,5,1,5,10,0,2
13,13.0019,77.5257,309,257,2016,3,5,1,5,10,0,1
13,13.0015,77.5257,310,257,2016,3,5,1,5,10,0,2
13,13.0012,77.5261,311,258,2016,3,5,1,5,10,0,3
13,13.0005,77.5257,313,257,2016,3,5,1,5,10,0,2
13,13.0002,77.5257,314,257,2016,3,5,1,5,10,0,2
13,12.9999,77.525,315,255,2016,3,5,1,5,10,0,2
13,12.9999,77.5254,315,256,2016,3,5,1,5,10,0,2
13,12.9995,77.5254,316,256,2016,3,5,1,5,10,0,2
13,12.9995,77.5257,316,257,2016,3,5,1,5,10,0,2
13,12.9992,77.5247,317,254,2016,3,5,1,5,10,0,2
13,12.9989,77.525,318,255,2016,3,5,1,5,10,0,2
13,12.9989,77.5254,318,256,2016,3,5,1,5,10,0,2
13,12.9985,77.5243,319,253,2016,3,5,1,5,10,0,2
13,12.9985,77.525,319,255,2016,3,5,1,5,10,0,2
13,12.9985,77.5254,319,256,2016,3,5,1,5,10,0,2
13,12.9982,77.5247,320,254,2016,3,5,1,5,10,0,2
13,12.9982,77.525,320,255,2016,3,5,1,5,10,0,2
13,12.9979,77.5247,321,254,2016,3,5,1,5,10,0,2
13,12.9979,77.525,321,255,2016,3,5,1,5,10,0,2
13,12.9975,77.5243,322,253,2016,3,5,1,5,10,0,2
13,12.9975,77.5247,322,254,2016,3,5,1,5,10,0,2
13,12.9972,77.5243,323,253,2016,3,5,1,5,10,0,2
13,12.9972,77.5247,323,254,2016,3,5,1,5,10,0,2
13,12.9969,77.5237,324,251,2016,3,5,1,5,10,0,2
13,12.9969,77.5243,324,253,2016,3,5,1,5,10,0,2
13,12.9965,77.524,325,252,2016,3,5,1,5,10,0,2
13,12.9965,77.5243,325,253,2016,3,5,1,5,10,0,2
13,12.9962,77.5233,326,250,2016,3,5,1,5,10,0,2
13,12.9959,77.5237,327,251,2016,3,5,1,5,10,0,3
13,12.9959,77.524,327,252,2016,3,5,1,5,10,0,2
13,12.9959,77.5247,327,254,2016,3,5,1,5,10,0,2
13,12.9955,77.523,328,249,2016,3,5,1,5,10,0,2
13,12.9955,77.5237,328,251,2016,3,5,1,5,10,0,3
13,12.9952,77.5233,329,250,2016,3,5,1,5,10,0,3
13,12.9952,77.5237,329,251,2016,3,5,1,5,10,0,3
13,12.9952,77.5243,329,253,2016,3,5,1,5,10,0,2
13,12.9949,77.5233,330,250,2016,3,5,1,5,10,0,3
13,12.9949,77.5237,330,251,2016,3,5,1,5,10,0,3
13,12.9949,77.5243,330,253,2016,3,5,1,5,10,0,2
13,12.9945,77.523,331,249,2016,3,5,1,5,10,0,3
13,12.9945,77.5233,331,250,2016,3,5,1,5,10,0,3
13,12.9942,77.523,332,249,2016,3,5,1,5,10,0,3
13,12.9942,77.524,332,252,2016,3,5,1,5,10,0,2
13,12.9939,77.523,333,249,2016,3,5,1,5,10,0,3
13,12.9939,77.524,333,252,2016,3,5,1,5,10,0,2
13,12.9935,77.523,334,249,2016,3,5,1,5,10,0,3
13,12.9935,77.5237,334,251,2016,3,5,1,5,10,0,2
13,12.9932,77.5226,335,248,2016,3,5,1,5,10,0,3
13,12.9932,77.5237,335,251,2016,3,5,1,5,10,0,2
13,12.9928,77.5233,336,250,2016,3,5,1,5,10,0,2
13,12.9928,77.5237,336,251,2016,3,5,1,5,10,0,2
13,12.9925,77.5216,337,245,2016,3,5,1,5,10,0,2
13,12.9925,77.5223,337,247,2016,3,5,1,5,10,0,2
13,12.9925,77.5233,337,250,2016,3,5,1,5,10,0,2
13,12.9922,77.5219,338,246,2016,3,5,1,5,10,0,2
13,12.9922,77.5223,338,247,2016,3,5,1,5,10,0,2
13,12.9922,77.523,338,249,2016,3,5,1,5,10,0,2
13,12.9922,77.5233,338,250,2016,3,5,1,5,10,0,2
13,12.9918,77.5219,339,246,2016,3,5,1,5,10,0,2
13,12.9918,77.5223,339,247,2016,3,5,1,5,10,0,2
13,12.9918,77.523,339,249,2016,3,5,1,5,10,0,2
13,12.9918,77.5233,339,250,2016,3,5,1,5,10,0,2
13,12.9915,77.5212,340,244,2016,3,5,1,5,10,0,2
13,12.9915,77.5216,340,245,2016,3,5,1,5,10,0,2
13,12.9915,77.5219,340,246,2016,3,5,1,5,10,0,2
13,12.9915,77.5223,340,247,2016,3,5,1,5,10,0,2
13,12.9915,77.5226,340,248,2016,3,5,1,5,10,0,2
13,12.9915,77.523,340,249,2016,3,5,1,5,10,0,2
13,12.9912,77.5216,341,245,2016,3,5,1,5,10,0,2
13,12.9912,77.5219,341,246,2016,3,5,1,5,10,0,2
13,12.9912,77.5223,341,247,2016,3,5,1,5,10,0,2
13,12.9912,77.5226,341,248,2016,3,5,1,5,10,0,2
13,12.9912,77.523,341,249,2016,3,5,1,5,10,0,2
13,12.9908,77.5209,342,243,2016,3,5,1,5,10,0,2
13,12.9908,77.5216,342,245,2016,3,5,1,5,10,0,2
13,12.9908,77.5219,342,246,2016,3,5,1,5,10,0,2
13,12.9908,77.5223,342,247,2016,3,5,1,5,10,0,2
13,12.9908,77.5226,342,248,2016,3,5,1,5,10,0,2
13,12.9908,77.523,342,249,2016,3,5,1,5,10,0,2
13,12.9905,77.5209,343,243,2016,3,5,1,5,10,0,2
13,12.9905,77.5212,343,244,2016,3,5,1,5,10,0,2
13,12.9905,77.5216,343,245,2016,3,5,1,5,10,0,2
13,12.9905,77.5219,343,246,2016,3,5,1,5,10,0,2
13,12.9905,77.5223,343,247,2016,3,5,1,5,10,0,2
13,12.9905,77.5226,343,248,2016,3,5,1,5,10,0,2
13,12.9902,77.5216,344,245,2016,3,5,1,5,10,0,2
13,12.9902,77.5219,344,246,2016,3,5,1,5,10,0,2
13,12.9902,77.5223,344,247,2016,3,5,1,5,10,0,2
13,12.9902,77.5226,344,248,2016,3,5,1,5,10,0,2
13,12.9898,77.5206,345,242,2016,3,5,1,5,10,0,2
13,12.9898,77.5209,345,243,2016,3,5,1,5,10,0,2
13,12.9898,77.5212,345,244,2016,3,5,1,5,10,0,2
13,12.9898,77.5219,345,246,2016,3,5,1,5,10,0,2
13,12.9898,77.5223,345,247,2016,3,5,1,5,10,0,2
13,12.9898,77.5226,345,248,2016,3,5,1,5,10,0,2
13,12.9895,77.5209,346,243,2016,3,5,1,5,10,0,2
13,12.9895,77.5212,346,244,2016,3,5,1,5,10,0,2
13,12.9895,77.5216,346,245,2016,3,5,1,5,10,0,2
13,12.9895,77.5219,346,246,2016,3,5,1,5,10,0,2
13,12.9895,77.5223,346,247,2016,3,5,1,5,10,0,2
13,12.9892,77.5212,347,244,2016,3,5,1,5,10,0,2
13,12.9892,77.5216,347,245,2016,3,5,1,5,10,0,2
13,12.9892,77.5219,347,246,2016,3,5,1,5,10,0,2
13,12.9892,77.5223,347,247,2016,3,5,1,5,10,0,2
13,12.9888,77.5202,348,241,2016,3,5,1,5,10,0,2
13,12.9888,77.5206,348,242,2016,3,5,1,5,10,0,2
13,12.9888,77.5209,348,243,2016,3,5,1,5,10,0,2
13,12.9888,77.5212,348,244,2016,3,5,1,5,10,0,2
13,12.9888,77.5216,348,245,2016,3,5,1,5,10,0,2
13,12.9888,77.5219,348,246,2016,3,5,1,5,10,0,2
13,12.9885,77.5206,349,242,2016,3,5,1,5,10,0,2
13,12.9885,77.5209,349,243,2016,3,5,1,5,10,0,2
13,12.9885,77.5216,349,245,2016,3,5,1,5,10,0,2
13,12.9885,77.5219,349,246,2016,3,5,1,5,10,0,2
13,12.9882,77.5199,350,240,2016,3,5,1,5,10,0,2
13,12.9882,77.5206,350,242,2016,3,5,1,5,10,0,2
13,12.9882,77.5209,350,243,2016,3,5,1,5,10,0,2
13,12.9882,77.5216,350,245,2016,3,5,1,5,10,0,2
13,12.9882,77.5219,350,246,2016,3,5,1,5,10,0,2
13,12.9878,77.5202,351,241,2016,3,5,1,5,10,0,2
13,12.9878,77.5206,351,242,2016,3,5,1,5,10,0,2
13,12.9878,77.5212,351,244,2016,3,5,1,5,10,0,2
13,12.9878,77.5216,351,245,2016,3,5,1,5,10,0,2
13,12.9875,77.5202,352,241,2016,3,5,1,5,10,0,3
13,12.9875,77.5206,352,242,2016,3,5,1,5,10,0,3
13,12.9875,77.5212,352,244,2016,3,5,1,5,10,0,2
13,12.9875,77.5216,352,245,2016,3,5,1,5,10,0,2
13,12.9872,77.5195,353,239,2016,3,5,1,5,10,0,2
13,12.9872,77.5202,353,241,2016,3,5,1,5,10,0,3
13,12.9872,77.5212,353,244,2016,3,5,1,5,10,0,2
13,12.9872,77.5216,353,245,2016,3,5,1,5,10,0,2
13,12.9868,77.5202,354,241,2016,3,5,1,5,10,0,3
13,12.9868,77.5212,354,244,2016,3,5,1,5,10,0,2
13,12.9868,77.5216,354,245,2016,3,5,1,5,10,0,2
13,12.9865,77.5188,355,237,2016,3,5,1,5,10,0,1
13,12.9865,77.5192,355,238,2016,3,5,1,5,10,0,2
13,12.9865,77.5209,355,243,2016,3,5,1,5,10,0,2
13,12.9865,77.5212,355,244,2016,3,5,1,5,10,0,2
13,12.9862,77.5209,356,243,2016,3,5,1,5,10,0,2
13,12.9862,77.5212,356,244,2016,3,5,1,5,10,0,2
13,12.9858,77.5182,357,235,2016,3,5,1,5,10,0,1
13,12.9858,77.5185,357,236,2016,3,5,1,5,10,0,1
13,12.9858,77.5188,357,237,2016,3,5,1,5,10,0,1
13,12.9858,77.5192,357,238,2016,3,5,1,5,10,0,1
13,12.9858,77.5209,357,243,2016,3,5,1,5,10,0,2
13,12.9858,77.5212,357,244,2016,3,5,1,5,10,0,2
13,12.9855,77.5206,358,242,2016,3,5,1,5,10,0,2
13,12.9855,77.5209,358,243,2016,3,5,1,5,10,0,2
13,12.9852,77.5178,359,234,2016,3,5,1,5,10,0,3
13,12.9852,77.5206,359,242,2016,3,5,1,5,10,0,2
13,12.9852,77.5209,359,243,2016,3,5,1,5,10,0,2
13,12.9848,77.5182,360,235,2016,3,5,1,5,10,0,3
13,12.9848,77.5185,360,236,2016,3,5,1,5,10,0,3
13,12.9848,77.5188,360,237,2016,3,5,1,5,10,0,3
13,12.9848,77.5192,360,238,2016,3,5,1,5,10,0,3
13,12.9845,77.5188,361,237,2016,3,5,1,5,10,0,3
13,12.9845,77.5192,361,238,2016,3,5,1,5,10,0,3
13,12.9845,77.5195,361,239,2016,3,5,1,5,10,0,3
13,12.9842,77.5202,362,241,2016,3,5,1,5,10,0,2
13,12.9835,77.5185,364,236,2016,3,5,1,5,10,0,2
13,12.9835,77.5192,364,238,2016,3,5,1,5,10,0,2
13,12.9835,77.5195,364,239,2016,3,5,1,5,10,0,2
13,12.9831,77.5185,365,236,2016,3,5,1,5,10,0,2
13,12.9831,77.5188,365,237,2016,3,5,1,5,10,0,2
13,12.9828,77.5188,366,237,2016,3,5,1,5,10,0,2
13,12.9825,77.5188,367,237,2016,3,5,1,5,10,0,2
13,12.9821,77.5185,368,236,2016,3,5,1,5,10,0,2
13,12.9821,77.5188,368,237,2016,3,5,1,5,10,0,2
13,12.9815,77.5178,370,234,2016,3,5,1,5,10,0,2
13,12.9815,77.5185,370,236,2016,3,5,1,5,10,0,2
13,12.9811,77.5182,371,235,2016,3,5,1,5,10,0,2
13,12.9808,77.5175,372,233,2016,3,5,1,5,10,0,2
13,12.9808,77.5182,372,235,2016,3,5,1,5,10,0,2
13,12.9805,77.5178,373,234,2016,3,5,1,5,10,0,2
13,12.9801,77.5171,374,232,2016,3,5,1,5,10,0,2
13,12.9801,77.5178,374,234,2016,3,5,1,5,10,0,2
13,12.9798,77.5168,375,231,2016,3,5,1,5,10,0,2
13,12.9798,77.5175,375,233,2016,3,5,1,5,10,0,2
13,12.9795,77.5171,376,232,2016,3,5,1,5,10,0,2
13,12.9795,77.5175,376,233,2016,3,5,1,5,10,0,2
13,12.9791,77.5168,377,231,2016,3,5,1,5,10,0,2
13,12.9791,77.5171,377,232,2016,3,5,1,5,10,0,2
13,12.9788,77.5161,378,229,2016,3,5,1,5,10,0,2
13,12.9788,77.5168,378,231,2016,3,5,1,5,10,0,2
13,12.9788,77.5171,378,232,2016,3,5,1,5,10,0,2
13,12.9785,77.5164,379,230,2016,3,5,1,5,10,0,2
13,12.9785,77.5168,379,231,2016,3,5,1,5,10,0,2
13,12.9781,77.5161,380,229,2016,3,5,1,5,10,0,2
13,12.9781,77.5164,380,230,2016,3,5,1,5,10,0,2
13,12.9778,77.5154,381,227,2016,3,5,1,5,10,0,2
13,12.9778,77.5158,381,228,2016,3,5,1,5,10,0,2
13,12.9778,77.5161,381,229,2016,3,5,1,5,10,0,2
13,12.9778,77.5164,381,230,2016,3,5,1,5,10,0,2
13,12.9775,77.5151,382,226,2016,3,5,1,5,10,0,2
13,12.9775,77.5158,382,228,2016,3,5,1,5,10,0,2
13,12.9775,77.5161,382,229,2016,3,5,1,5,10,0,2
13,12.9771,77.5154,383,227,2016,3,5,1,5,10,0,2
13,12.9771,77.5158,383,228,2016,3,5,1,5,10,0,2
13,12.9771,77.5161,383,229,2016,3,5,1,5,10,0,2
13,12.9768,77.5147,384,225,2016,3,5,1,5,10,0,2
13,12.9768,77.5151,384,226,2016,3,5,1,5,10,0,2
13,12.9768,77.5154,384,227,2016,3,5,1,5,10,0,2
13,12.9768,77.5158,384,228,2016,3,5,1,5,10,0,2
13,12.9765,77.5151,385,226,2016,3,5,1,5,10,0,2
13,12.9765,77.5154,385,227,2016,3,5,1,5,10,0,2
13,12.9761,77.5144,386,224,2016,3,5,1,5,10,0,2
13,12.9761,77.5151,386,226,2016,3,5,1,5,10,0,2
13,12.9758,77.5147,387,225,2016,3,5,1,5,10,0,2
13,12.9758,77.5151,387,226,2016,3,5,1,5,10,0,2
13,12.9755,77.5147,388,225,2016,3,5,1,5,10,0,2
13,12.9755,77.5151,388,226,2016,3,5,1,5,10,0,2
13,12.9751,77.514,389,223,2016,3,5,1,5,10,0,2
13,12.9751,77.5144,389,224,2016,3,5,1,5,10,0,2
13,12.9751,77.5147,389,225,2016,3,5,1,5,10,0,2
13,12.9748,77.5144,390,224,2016,3,5,1,5,10,0,2
13,12.9748,77.5147,390,225,2016,3,5,1,5,10,0,2
13,12.9748,77.5154,390,227,2016,3,5,1,5,10,0,3
13,12.9744,77.5144,391,224,2016,3,5,1,5,10,0,2
13,12.9744,77.5154,391,227,2016,3,5,1,5,10,0,3
13,12.9741,77.514,392,223,2016,3,5,1,5,10,0,2
13,12.9741,77.5144,392,224,2016,3,5,1,5,10,0,2
13,12.9741,77.5151,392,226,2016,3,5,1,5,10,0,3
13,12.9741,77.5154,392,227,2016,3,5,1,5,10,0,3
13,12.9738,77.5144,393,224,2016,3,5,1,5,10,0,2
13,12.9738,77.5151,393,226,2016,3,5,1,5,10,0,3
13,12.9738,77.5154,393,227,2016,3,5,1,5,10,0,3
13,12.9734,77.5134,394,221,2016,3,5,1,5,10,0,2
13,12.9734,77.514,394,223,2016,3,5,1,5,10,0,2
13,12.9734,77.5151,394,226,2016,3,5,1,5,10,0,3
13,12.9731,77.5137,395,222,2016,3,5,1,5,10,0,2
13,12.9731,77.514,395,223,2016,3,5,1,5,10,0,2
13,12.9731,77.5151,395,226,2016,3,5,1,5,10,0,3
13,12.9728,77.513,396,220,2016,3,5,1,5,10,0,2
13,12.9728,77.5137,396,222,2016,3,5,1,5,10,0,2
13,12.9728,77.514,396,223,2016,3,5,1,5,10,0,2
13,12.9728,77.5147,396,225,2016,3,5,1,5,10,0,2
13,12.9728,77.5151,396,226,2016,3,5,1,5,10,0,2
13,12.9724,77.5134,397,221,2016,3,5,1,5,10,0,2
13,12.9724,77.5137,397,222,2016,3,5,1,5,10,0,2
13,12.9724,77.5147,397,225,2016,3,5,1,5,10,0,2
13,12.9721,77.5134,398,221,2016,3,5,1,5,10,0,2
13,12.9721,77.5137,398,222,2016,3,5,1,5,10,0,2
13,12.9721,77.5144,398,224,2016,3,5,1,5,10,0,2
13,12.9721,77.5147,398,225,2016,3,5,1,5,10,0,2
13,12.9718,77.5134,399,221,2016,3,5,1,5,10,0,2
13,12.9718,77.5137,399,222,2016,3,5,1,5,10,0,2
13,12.9718,77.5144,399,224,2016,3,5,1,5,10,0,2
13,12.9718,77.5147,399,225,2016,3,5,1,5,10,0,2
13,12.9714,77.513,400,220,2016,3,5,1,5,10,0,2
13,12.9714,77.5134,400,221,2016,3,5,1,5,10,0,2
13,12.9714,77.5144,400,224,2016,3,5,1,5,10,0,2
13,12.9714,77.5147,400,225,2016,3,5,1,5,10,0,2
13,12.9714,77.5151,400,226,2016,3,5,1,5,10,0,2
13,12.9711,77.513,401,220,2016,3,5,1,5,10,0,2
13,12.9711,77.5134,401,221,2016,3,5,1,5,10,0,2
13,12.9711,77.514,401,223,2016,3,5,1,5,10,0,2
13,12.9711,77.5144,401,224,2016,3,5,1,5,10,0,2
13,12.9708,77.513,402,220,2016,3,5,1,5,10,0,2
13,12.9708,77.5134,402,221,2016,3,5,1,5,10,0,2
13,12.9708,77.514,402,223,2016,3,5,1,5,10,0,2
13,12.9708,77.5144,402,224,2016,3,5,1,5,10,0,2
13,12.9704,77.513,403,220,2016,3,5,1,5,10,0,2
13,12.9704,77.5134,403,221,2016,3,5,1,5,10,0,2
13,12.9704,77.514,403,223,2016,3,5,1,5,10,0,2
13,12.9704,77.5144,403,224,2016,3,5,1,5,10,0,2
13,12.9704,77.5147,403,225,2016,3,5,1,5,10,0,2
13,12.9701,77.513,404,220,2016,3,5,1,5,10,0,2
13,12.9701,77.5134,404,221,2016,3,5,1,5,10,0,2
13,12.9701,77.5137,404,222,2016,3,5,1,5,10,0,2
13,12.9701,77.514,404,223,2016,3,5,1,5,10,0,2
13,12.9698,77.513,405,220,2016,3,5,1,5,10,0,2
13,12.9698,77.5134,405,221,2016,3,5,1,5,10,0,2
13,12.9698,77.5137,405,222,2016,3,5,1,5,10,0,2
13,12.9698,77.514,405,223,2016,3,5,1,5,10,0,2
13,12.9694,77.5123,406,218,2016,3,5,1,5,10,0,2
13,12.9694,77.513,406,220,2016,3,5,1,5,10,0,2
13,12.9694,77.5137,406,222,2016,3,5,1,5,10,0,2
13,12.9694,77.514,406,223,2016,3,5,1,5,10,0,2
13,12.9691,77.5123,407,218,2016,3,5,1,5,10,0,2
13,12.9691,77.513,407,220,2016,3,5,1,5,10,0,2
13,12.9691,77.5137,407,222,2016,3,5,1,5,10,0,2
13,12.9691,77.514,407,223,2016,3,5,1,5,10,0,2
13,12.9688,77.5123,408,218,2016,3,5,1,5,10,0,2
13,12.9688,77.513,408,220,2016,3,5,1,5,10,0,2
13,12.9688,77.5137,408,222,2016,3,5,1,5,10,0,2
13,12.9688,77.514,408,223,2016,3,5,1,5,10,0,2
13,12.9684,77.5123,409,218,2016,3,5,1,5,10,0,2
13,12.9684,77.5127,409,219,2016,3,5,1,5,10,0,2
13,12.9684,77.513,409,220,2016,3,5,1,5,10,0,2
13,12.9684,77.5137,409,222,2016,3,5,1,5,10,0,2
13,12.9684,77.514,409,223,2016,3,5,1,5,10,0,2
13,12.9681,77.5127,410,219,2016,3,5,1,5,10,0,2
13,12.9681,77.513,410,220,2016,3,5,1,5,10,0,2
13,12.9681,77.5137,410,222,2016,3,5,1,5,10,0,2
13,12.9681,77.514,410,223,2016,3,5,1,5,10,0,2
13,12.9681,77.5144,410,224,2016,3,5,1,5,10,0,2
13,12.9678,77.5137,411,222,2016,3,5,1,5,10,0,2
13,12.9678,77.514,411,223,2016,3,5,1,5,10,0,2
13,12.9678,77.5144,411,224,2016,3,5,1,5,10,0,2
13,12.9674,77.5127,412,219,2016,3,5,1,5,10,0,2
13,12.9674,77.513,412,220,2016,3,5,1,5,10,0,2
13,12.9674,77.5137,412,222,2016,3,5,1,5,10,0,2
13,12.9674,77.514,412,223,2016,3,5,1,5,10,0,2
13,12.9674,77.5144,412,224,2016,3,5,1,5,10,0,2
13,12.9671,77.5127,413,219,2016,3,5,1,5,10,0,2
13,12.9671,77.513,413,220,2016,3,5,1,5,10,0,2
13,12.9671,77.5137,413,222,2016,3,5,1,5,10,0,2
13,12.9671,77.514,413,223,2016,3,5,1,5,10,0,2
13,12.9671,77.5144,413,224,2016,3,5,1,5,10,0,2
13,12.9668,77.5127,414,219,2016,3,5,1,5,10,0,2
13,12.9668,77.5137,414,222,2016,3,5,1,5,10,0,2
13,12.9668,77.514,414,223,2016,3,5,1,5,10,0,2
13,12.9668,77.5144,414,224,2016,3,5,1,5,10,0,2
13,12.9664,77.5127,415,219,2016,3,5,1,5,10,0,2
13,12.9664,77.513,415,220,2016,3,5,1,5,10,0,2
13,12.9664,77.5137,415,222,2016,3,5,1,5,10,0,2
13,12.9664,77.514,415,223,2016,3,5,1,5,10,0,2
13,12.9664,77.5144,415,224,2016,3,5,1,5,10,0,2
13,12.9661,77.5127,416,219,2016,3,5,1,5,10,0,2
13,12.9661,77.5137,416,222,2016,3,5,1,5,10,0,2
13,12.9658,77.5127,417,219,2016,3,5,1,5,10,0,2
13,12.9658,77.513,417,220,2016,3,5,1,5,10,0,2
13,12.9658,77.5134,417,221,2016,3,5,1,5,10,0,2
13,12.9658,77.5137,417,222,2016,3,5,1,5,10,0,2
13,12.9654,77.5127,418,219,2016,3,5,1,5,10,0,2
13,12.9654,77.5134,418,221,2016,3,5,1,5,10,0,2
13,12.9654,77.5137,418,222,2016,3,5,1,5,10,0,2
13,12.9651,77.512,419,217,2016,3,5,1,5,10,0,2
13,12.9651,77.5127,419,219,2016,3,5,1,5,10,0,2
13,12.9651,77.5134,419,221,2016,3,5,1,5,10,0,2
13,12.9651,77.5137,419,222,2016,3,5,1,5,10,0,2
13,12.9647,77.5123,420,218,2016,3,5,1,5,10,0,2
13,12.9647,77.5127,420,219,2016,3,5,1,5,10,0,2
13,12.9647,77.5134,420,221,2016,3,5,1,5,10,0,2
13,12.9647,77.5137,420,222,2016,3,5,1,5,10,0,2
13,12.9644,77.512,421,217,2016,3,5,1,5,10,0,2
13,12.9644,77.5123,421,218,2016,3,5,1,5,10,0,2
13,12.9644,77.5127,421,219,2016,3,5,1,5,10,0,2
13,12.9644,77.5134,421,221,2016,3,5,1,5,10,0,2
13,12.9644,77.5137,421,222,2016,3,5,1,5,10,0,2
13,12.9641,77.5123,422,218,2016,3,5,1,5,10,0,2
13,12.9641,77.5127,422,219,2016,3,5,1,5,10,0,2
13,12.9641,77.5137,422,222,2016,3,5,1,5,10,0,2
13,12.9637,77.5123,423,218,2016,3,5,1,5,10,0,2
13,12.9637,77.5127,423,219,2016,3,5,1,5,10,0,2
13,12.9637,77.5134,423,221,2016,3,5,1,5,10,0,2
13,12.9637,77.5137,423,222,2016,3,5,1,5,10,0,2
13,12.9634,77.5123,424,218,2016,3,5,1,5,10,0,2
13,12.9634,77.5127,424,219,2016,3,5,1,5,10,0,2
13,12.9634,77.5134,424,221,2016,3,5,1,5,10,0,2
13,12.9634,77.5137,424,222,2016,3,5,1,5,10,0,2
13,12.9631,77.5123,425,218,2016,3,5,1,5,10,0,2
13,12.9631,77.5127,425,219,2016,3,5,1,5,10,0,2
13,12.9631,77.5134,425,221,2016,3,5,1,5,10,0,2
13,12.9631,77.5137,425,222,2016,3,5,1,5,10,0,2
13,12.9627,77.5127,426,219,2016,3,5,1,5,10,0,2
13,12.9627,77.5134,426,221,2016,3,5,1,5,10,0,2
13,12.9627,77.5137,426,222,2016,3,5,1,5,10,0,2
13,12.9624,77.5123,427,218,2016,3,5,1,5,10,0,2
13,12.9624,77.5127,427,219,2016,3,5,1,5,10,0,2
13,12.9624,77.5134,427,221,2016,3,5,1,5,10,0,2
13,12.9624,77.5137,427,222,2016,3,5,1,5,10,0,2
13,12.9621,77.5123,428,218,2016,3,5,1,5,10,0,2
13,12.9621,77.5127,428,219,2016,3,5,1,5,10,0,2
13,12.9617,77.5123,429,218,2016,3,5,1,5,10,0,2
13,12.9617,77.5127,429,219,2016,3,5,1,5,10,0,2
